ID;num_critic_for_reviews;color;duration;gross;genres;genres;genres;genres;genres;genres;genres;genres;budget;title_year;imdb_score;aspect_ratio;movie_facebook_likes
1157;187;Color;84;106793915;Adventure;Animation;Comedy;Drama;Family;;;;45000000;2000;7.0;1.85;0
1158;108;Color;90;87856565;Comedy;Romance;;;;;;;42000000;2004;5.9;1.85;0
1159;21;Color;117;70100000;Comedy;Drama;Romance;;;;;;40000000;1992;5.4;1.85;0
1160;270;Color;123;159578352;Action;Comedy;Crime;;;;;;43000000;2013;6.6;2.35;24000
1161;72;Color;251;57750000;Biography;Drama;History;Romance;;;;;31115000;1963;7.0;2.2;0
1162;154;Color;105;45290318;Action;Comedy;Sport;;;;;;42000000;2012;6.5;1.85;17000
1163;114;Color;115;41543207;Crime;Drama;Mystery;Thriller;;;;;42000000;2002;6.3;2.35;893
1164;27;Color;122;41252428;Comedy;Drama;Romance;;;;;;42000000;1996;6.5;1.85;0
1165;166;Color;119;35228696;Drama;Horror;Mystery;Thriller;;;;;32000000;2002;6.5;2.35;0
1166;288;Color;81;59992760;Comedy;;;;;;;;42000000;2009;5.8;1.85;0
1167;117;Color;133;34667015;Action;Adventure;Thriller;;;;;;32000000;1989;6.6;2.35;0
1168;291;Color;100;37652565;Fantasy;Horror;Mystery;Thriller;;;;;42000000;2011;5.4;2.35;20000
1169;151;Color;120;24375436;Action;Crime;Drama;Thriller;;;;;42000000;2001;6.1;2.35;748
1170;36;Color;104;20915465;Adventure;Comedy;Family;Fantasy;Sci-Fi;;;;42000000;1993;4.0;1.85;0
1171;168;Color;122;24127895;Crime;Drama;Thriller;;;;;;50000000;2005;7.6;2.35;10000
1172;283; Black and White;80;84961;Action;Adventure;History;;;;;;31000000;2002;7.9;2.35;0
1173;127;Color;91;26404753;Action;Comedy;Crime;Romance;Thriller;;;;40000000;2012;5.3;2.35;19000
1174;293;Color;112;6105175;Comedy;;;;;;;;44000000;2014;6.6;2.35;50000
1175;95;Color;100;5664251;Action;Fantasy;Western;;;;;;45000000;2010;6.3;2.35;0
1176;4; Black and White;30;;Comedy;War;;;;;;;;;7.5;4.0;455
1177;213;Color;105;1260917;Action;Comedy;Crime;;;;;;27000000;2009;7.2;2.35;0
1178;119;Color;110;116724075;Drama;Music;;;;;;;41000000;2002;7.0;2.35;0
1179;9;Color;101;;Adventure;Animation;Comedy;Family;;;;;;2015;4.9;;161
1180;167;Color;144;56083966;Action;Adventure;Romance;;;;;;65000000;2001;6.9;2.35;0
1181;98;Color;108;22108977;Action;Comedy;Fantasy;;;;;;41000000;2003;5.2;2.35;505
1182;234;Color;107;293501675;Drama;Mystery;Thriller;;;;;;40000000;1999;8.1;1.85;14000
1183;258;Color;102;18600911;Action;Crime;Thriller;;;;;;42000000;2012;6.6;2.35;11000
1184;108;Color;100;7204138;Comedy;;;;;;;;41000000;2011;6.2;2.35;11000
1185;81;Color;126;90800000;Action;Drama;Family;Sport;;;;;8000000;1984;7.2;1.85;0
1186;538;Color;138;150117807;Crime;Drama;;;;;;;40000000;2013;7.3;2.35;63000
1187;224;Color;108;163947053;Comedy;Drama;Romance;;;;;;40000000;2009;6.7;2.35;10000
1188;129;Color;105;116735231;Crime;Mystery;Thriller;;;;;;70000000;1999;6.4;2.35;0
1189;125;Color;108;118500000;Adventure;Comedy;Sci-Fi;;;;;;40000000;1989;7.8;1.85;12000
1190;433;Color;89;126546825;Action;Sci-Fi;Thriller;;;;;;40000000;2014;6.4;2.35;83000
1191;362;Color;129;166147885;Drama;Romance;;;;;;;40000000;2015;4.1;2.35;101000
1192;93;Color;84;111760631;Action;Adventure;Comedy;Family;Sci-Fi;;;;38000000;2003;4.1;1.85;681
1193;71;Color;149;108706165;Crime;Drama;Thriller;;;;;;40000000;1996;7.4;2.35;0
1194;104;Color;94;138614544;Comedy;Family;;;;;;;40000000;2003;5.8;1.85;0
1195;319;Color;121;125069696;Action;Biography;Drama;Thriller;War;;;;40000000;2013;7.6;2.35;58000
1196;41; Black and White;128;107458785;Comedy;Drama;Sport;;;;;;40000000;1992;7.2;2.35;0
1197;300;Color;134;102310175;Horror;Mystery;Thriller;;;;;;40000000;2016;7.8;2.35;40000
1198;556;Color;120;96917897;Biography;Drama;;;;;;;40000000;2010;7.7;2.35;74000
1199;161;Color;129;93952276;Comedy;Drama;Romance;;;;;;40000000;2009;6.4;2.35;12000
1200;151;Color;89;90703745;Comedy;;;;;;;;45000000;2006;5.1;1.85;1000
1201;212;Color;116;89138076;Horror;Mystery;;;;;;;40000000;2000;5.5;2.35;0
1202;111;Color;118;87666629;Adventure;Comedy;Sci-Fi;Western;;;;;40000000;1990;7.4;1.37;0
1203;173;Color;107;90353764;Comedy;Crime;;;;;;;40000000;2015;6.0;1.85;14000
1204;181;Color;155;82522790;Fantasy;Horror;Romance;;;;;;40000000;1992;7.5;1.85;14000
1205;252;Color;123;94125426;Biography;Drama;Romance;;;;;;40000000;2009;7.0;1.85;13000
1206;216;Color;128;95001343;Biography;Drama;Sport;;;;;;40000000;2013;7.5;2.35;28000
1207;203;Color;139;81292135;Crime;Drama;Thriller;;;;;;40000000;1999;7.3;1.85;0
1208;218;Color;109;86208010;Comedy;;;;;;;;35000000;2014;5.7;1.85;55000
1209;118;Color;120;81593527;Adventure;Drama;Family;;;;;;40000000;2006;7.3;2.35;11000
1210;241;Color;121;75274748;Comedy;Drama;;;;;;;35000000;2015;7.2;1.85;54000
1211;119;Color;102;90835030;Action;Comedy;;;;;;;40000000;2016;5.9;2.35;0
1212;89;Color;117;72455275;Action;Adventure;Drama;Romance;War;;;;40000000;1992;7.8;2.35;0
1213;209;Color;178;75305995;Biography;Drama;Music;;;;;;40000000;2004;7.7;1.85;0
1214;374; Black and White;147;74098862;Crime;Thriller;;;;;;;40000000;2005;8.1;1.85;13000
1215;235;Color;90;72266306;Crime;Drama;Mystery;Thriller;;;;;40000000;2008;6.6;2.35;0
1216;215;Color;105;71347010;Comedy;Romance;;;;;;;40000000;2009;7.1;1.85;0
1217;109;Color;114;70836296;Comedy;Drama;Fantasy;Romance;;;;;40000000;2001;5.9;1.85;0
1218;125; Black and White;206;70405498;Drama;History;Thriller;;;;;;40000000;1991;8.0;2.35;0
1219;65;Color;99;70163652;Comedy;Crime;;;;;;;40000000;2006;4.6;1.85;663
1220;125;Color;123;66808615;Adventure;Comedy;Crime;Romance;;;;;34000000;2001;6.1;2.35;2000
1221;322;Color;137;115603980;Biography;Drama;Sport;War;;;;;65000000;2014;7.2;2.35;35000
1222;191;Color;102;64149837;Comedy;Drama;Family;Fantasy;Romance;;;;20000000;2009;6.4;2.35;0
1223;191;Color;109;83906114;Comedy;Romance;;;;;;;40000000;2014;6.0;2.35;16000
1224;221;Color;82;66466372;Horror;;;;;;;;40000000;2009;5.2;2.35;0
1225;459;Color;142;72306065;Drama;History;Thriller;;;;;;40000000;2015;7.6;2.35;55000
1226;131;Color;106;59068786;Action;Drama;Thriller;War;;;;;40000000;2001;6.4;2.35;0
1227;222;Color;114;60923325;Comedy;Music;;;;;;;;2010;6.4;1.85;12000
1228;118;Color;106;57887882;Comedy;Drama;Romance;;;;;;50000000;2004;6.1;1.85;0
1229;100;Color;108;53955614;Action;Adventure;Comedy;Family;Sci-Fi;;;;40000000;1998;6.1;2.35;0
1230;70;Color;98;54967359;Action;Horror;;;;;;;40000000;1997;5.2;1.85;0
1231;138;Color;131;54228104;Action;Adventure;Drama;Romance;Thriller;;;;35000000;2002;7.7;1.85;0
1232;274;Color;118;57981889;Crime;Drama;Thriller;;;;;;40000000;2011;7.3;2.35;25000
1233;349;Color;113;61094903;Action;Mystery;Thriller;;;;;;30000000;2011;6.9;2.35;29000
1234;341;Color;130;53082743;Drama;Mystery;Sci-Fi;Thriller;;;;;40000000;2006;8.5;2.35;49000
1235;196;Color;116;54414716;Comedy;Crime;;;;;;;42000000;2014;6.3;2.35;12000
1236;83;Color;89;57011847;Adventure;Animation;Comedy;Family;Sci-Fi;;;;40000000;2013;5.9;2.35;0
1237;283;Color;139;50859889;Action;Adventure;Drama;Thriller;;;;;40000000;2006;7.8;1.85;14000
1238;105;Color;130;51185897;Action;Adventure;Thriller;;;;;;30000000;1987;6.7;2.35;0
1239;351;Color;107;52000688;Action;Adventure;Sci-Fi;Thriller;;;;;40000000;2010;6.4;2.35;17000
1240;16;Color;116;49851591;Comedy;Crime;Romance;;;;;;40000000;1986;5.9;2.35;263
1241;195;Color;96;47781388;Mystery;Thriller;;;;;;;40000000;2004;6.6;2.35;0
1242;175;Color;99;52320979;Drama;Fantasy;Romance;;;;;;40000000;2006;6.8;2.35;0
1243;193; Black and White;104;47806295;Horror;Mystery;Thriller;;;;;;43000000;2005;6.5;2.35;0
1244;169;Color;105;51853450;Comedy;Drama;Family;Fantasy;;;;;25000000;2012;6.6;1.85;11000
1245;128;Color;101;46012734;Comedy;Romance;;;;;;;40000000;2008;5.8;2.35;3000
1246;249;Color;134;47034272;Biography;Drama;Music;Musical;;;;;40000000;2014;6.9;2.35;16000
1247;91;Color;135;45856732;Crime;Drama;Thriller;;;;;;40000000;1997;7.1;2.35;0
1248;207;Color;98;59588068;Horror;Mystery;Thriller;;;;;;40000000;2003;5.8;1.85;0
1249;77;Color;155;44175394;Drama;History;;;;;;;36000000;1997;7.2;1.85;0
1250;25;Color;106;45500797;Adventure;Drama;Romance;;;;;;40000000;1992;6.0;2.35;694
1251;211;Color;102;41797066;Action;Horror;Sci-Fi;Thriller;;;;;40000000;2007;4.7;2.35;0
1252;19;Color;95;38087756;Comedy;Family;;;;;;;40000000;1994;5.2;1.85;0
1253;101;Color;103;37752931;Drama;Romance;;;;;;;40000000;2000;5.5;1.85;0
1254;175;Color;95;50562555;Comedy;Music;Romance;;;;;;;2007;6.5;1.85;0
1255;342;Color;109;37371385;Adventure;Comedy;Sci-Fi;;;;;;40000000;2011;7.0;2.35;42000
1256;147;Color;95;37101011;Comedy;Drama;;;;;;;40000000;2012;5.8;2.35;0
1257;420;Color;111;38176892;Horror;Mystery;;;;;;;40000000;2011;6.2;2.35;26000
1258;138;Color;123;36283504;Mystery;Thriller;;;;;;;40000000;1999;6.5;2.35;0
1259;82;Color;140;35183792;Biography;Drama;Music;Musical;;;;;38000000;1991;7.2;2.35;0
1260;201;Color;94;38543473;Comedy;;;;;;;;40000000;2014;5.1;1.85;0
1261;82;Color;94;36037909;Comedy;Drama;;;;;;;60000000;2000;4.7;1.85;390
1262;277;Color;92;42575718;Horror;;;;;;;;40000000;2011;5.9;2.35;20000
1263;90;Color;102;33864342;Comedy;Crime;Romance;;;;;;40000000;1999;5.8;1.85;445
1264;157;Color;123;33508922;Drama;;;;;;;;40000000;2000;7.2;1.85;16000
1265;124;Color;104;42071069;Comedy;Drama;Romance;Sport;;;;;30000000;2005;6.2;2.35;0
1266;3;Color;30;;Animation;Comedy;Family;;;;;;;;7.4;1.33;301
1267;146;Color;102;32853640;Comedy;Drama;;;;;;;40000000;2008;5.7;2.35;702
1268;303;Color;136;42615685;Comedy;Western;;;;;;;40000000;2014;6.1;2.35;24000
1269;70;Color;93;32055248;Action;Adventure;Crime;Fantasy;Mystery;Thriller;;;25000000;1994;6.0;1.85;0
1270;283;Color;129;31836745;Adventure;Drama;Mystery;;;;;;40000000;2011;6.9;2.35;39000
1271;212;Color;107;30993544;Comedy;Drama;Romance;;;;;;40000000;2010;6.5;2.35;0
1272;98;Color;117;30981850;Biography;Crime;Drama;Music;;;;;40000000;2005;5.0;2.35;0
1273;110;Color;116;30199105;Action;Adventure;Crime;Thriller;;;;;40000000;2000;5.7;2.35;470
1274;146;Color;135;29077547;Drama;Musical;Romance;;;;;;40000000;2005;7.0;2.35;3000
1275;100;Color;107;29374178;Crime;Drama;Horror;Thriller;;;;;40000000;2000;5.1;2.35;394
1276;62;Color;90;28535768;Comedy;;;;;;;;40000000;1999;5.3;1.85;279
1277;70;Color;99;27663982;Horror;Sci-Fi;Thriller;;;;;;40000000;1996;4.4;2.35;0
1278;107;Color;104;27053815;Action;Adventure;Romance;;;;;;40000000;2001;4.7;2.35;299
1279;169;Color;115;26814957;Biography;Drama;History;Romance;;;;;35000000;2008;6.7;1.85;0
1280;94;Color;119;25178165;Drama;Romance;;;;;;;40000000;2001;6.7;1.85;8000
1281;190;Color;99;25117498;Horror;Thriller;;;;;;;40000000;2007;5.7;2.35;0
1282;112;Color;112;32645;Crime;Drama;Romance;Thriller;;;;;500000;1973;7.4;1.85;0
1283;12;Color;128;24332324;Comedy;Drama;;;;;;;40000000;1994;6.1;1.85;680
1284;201;Color;112;36665854;Action;Crime;Drama;Thriller;;;;;40000000;2011;6.4;2.35;15000
1285;34;Color;86;22717758;Adventure;Animation;Comedy;Drama;Family;Fantasy;Musical;;40000000;1998;6.2;1.85;0
1286;104;Color;108;22433915;Crime;Drama;Mystery;Thriller;;;;;60000000;2002;6.2;2.35;416
1287;55; Black and White;128;22326247;Drama;Romance;;;;;;;60000000;1999;5.9;1.85;0
1288;86;Color;84;21176322;Action;Comedy;Crime;;;;;;40000000;2004;4.0;2.35;0
1289;50;Color;111;20300000;Drama;Thriller;;;;;;;40000000;1996;6.2;1.85;309
1290;181;Color;131;20302961;Drama;;;;;;;;45000000;1995;4.6;2.35;0
1291;260;Color;123;15962471;Biography;Drama;History;Romance;;;;;40000000;2006;6.4;1.85;0
1292;40;Color;101;14942422;Action;Crime;Thriller;;;;;;40000000;1995;5.9;1.85;555
1293;102;Color;102;14967182;Action;Crime;Drama;Thriller;;;;;40000000;2000;5.1;2.35;604
1294;371;Color;114;18996755;Drama;Thriller;;;;;;;45000000;2012;7.6;2.35;54000
1295;49;Color;107;14375181;Action;Adventure;Comedy;Music;Thriller;;;;51000000;1987;4.2;1.85;754
1296;335;Color;87;20999103;Adventure;Animation;Comedy;Crime;Family;;;;40000000;2009;7.8;1.85;15000
1297;86;Color;103;14448589;Comedy;Romance;;;;;;;40000000;2002;5.8;2.35;835
1298;40;Color;99;14358033;Comedy;Romance;Sci-Fi;Thriller;;;;;40000000;1992;5.9;2.35;630
1299;242; Black and White;122;33201661;Comedy;Romance;;;;;;;77000000;2001;8.4;2.35;39000
1300;70;Color;91;14018364;Comedy;Crime;Family;Romance;;;;;30000000;2004;4.8;1.85;849
1301;135;Color;103;13395939;Comedy;Drama;Romance;;;;;;60000000;2004;6.2;1.85;0
1302;125;Color;107;20113965;Biography;Drama;Romance;;;;;;40000000;2012;6.5;2.35;0
1303;54;Color;106;13376506;Drama;;;;;;;;40000000;1999;6.3;1.85;579
1304;104;Color;101;13208023;Crime;Horror;Thriller;;;;;;42000000;2002;3.3;2.35;612
1305;157;Color;109;13838130;Action;Adventure;Fantasy;Thriller;;;;;40000000;2009;5.9;2.35;0
1306;159;Color;110;5773519;Drama;Horror;Sci-Fi;Thriller;;;;;40000000;2015;6.0;2.35;11000
1307;78;Color;89;9652000;Comedy;;;;;;;;40000000;2003;5.8;1.85;0
1308;88;Color;100;12081447;Comedy;Drama;Music;;;;;;;2008;6.5;2.35;866
1309;32;Color;119;7000000;Action;Adventure;Drama;Thriller;;;;;36000000;1980;4.7;2.35;328
1310;75;Color;83;10431220;Action;Sci-Fi;;;;;;;24000000;1999;4.1;1.85;401
1311;219;Color;108;10326062;Action;Horror;Mystery;Sci-Fi;Thriller;;;;33000000;2009;6.8;2.35;10000
1312;83;Color;102;6114237;Drama;Mystery;Sci-Fi;Thriller;;;;;40000000;2001;6.2;1.85;892
1313;53;Color;93;4835968;Action;Adventure;Thriller;;;;;;40000000;2002;4.5;2.35;158
1314;61;Color;84;4777007;Comedy;Fantasy;Sci-Fi;;;;;;40000000;2001;5.8;2.35;565
1315;308;Color;107;3675072;Adventure;Sci-Fi;Thriller;;;;;;26000000;2007;7.3;2.35;15000
1316;70;Color;91;18438149;Comedy;Drama;;;;;;;40000000;2012;5.9;2.35;0
1317;41;Color;94;511920;Adventure;Animation;Comedy;Fantasy;Romance;;;;40000000;2008;4.4;1.85;211
1318;224;Color;115;10640645;Action;Crime;Drama;Mystery;Thriller;;;;40000000;2015;5.8;2.35;0
1319;66;Color;93;652526;Action;Adventure;Family;Thriller;;;;;40000000;2006;5.1;2.35;823
1320;253;Color;105;80050171;Drama;Mystery;Thriller;;;;;;20000000;2007;6.9;1.85;0
1321;79;Color;107;7564000;Comedy;Crime;Drama;Thriller;;;;;20000000;1995;6.2;2.35;12000
1322;94;Color;101;876671;Adventure;Comedy;Drama;Romance;Thriller;War;;;25000000;2007;6.9;2.35;0
1323;77; Black and White;111;2869369;Comedy;Fantasy;;;;;;;30000000;1994;7.3;1.85;0
1324;106;Color;113;128978;Action;Drama;History;Romance;War;;;;40000000;2007;7.1;2.35;0
1325;30;Color;112;77231;Drama;History;War;;;;;;25000000;2005;6.0;2.35;265
1326;488;Color;126;4563029;Action;Drama;Sci-Fi;Thriller;;;;;39200000;2013;7.0;1.85;58000
1327;63;Color;90;;Adventure;Animation;Comedy;Fantasy;Music;Romance;;;25000000;2011;6.8;1.85;0
1328;42;Color;93;463730;Comedy;;;;;;;;;2004;5.7;1.85;89
1329;118;Color;98;50693162;Action;Drama;Fantasy;;;;;;23000000;1994;7.6;1.85;15000
1330;44;Color;159;6498000;Action;Adventure;Drama;Fantasy;War;;;;18026148;2015;8.4;1.85;21000
1331;214;Color;107;63411478;Drama;Fantasy;Romance;Sci-Fi;;;;;39000000;2009;7.1;2.35;13000
1332;110;Color;102;42640890;Comedy;Romance;;;;;;;;2007;5.6;1.85;0
1333;187;Color;106;144512310;Action;Crime;Thriller;;;;;;38000000;2001;6.7;2.35;14000
1334;370; Black and White;87;35287788;Animation;Comedy;Family;Horror;Sci-Fi;;;;39000000;2012;7.0;1.85;25000
1335;276;Color;119;25335935;Action;Adventure;Sci-Fi;Thriller;;;;;40000000;2005;8.0;2.35;14000
1336;76;Color;110;5881504;Biography;Drama;Romance;Sport;;;;;39000000;2004;5.3;2.35;177
1337;95;Color;125;60000000;Action;Comedy;Sci-Fi;;;;;;39000000;1983;4.9;2.35;0
1338;211;Color;113;29802761;Comedy;Sport;;;;;;;40000000;2013;6.4;1.85;12000
1339;160;Color;150;626809;Action;Adventure;Drama;History;War;;;;553632000;2008;7.4;2.35;0
1340;97;Color;108;127214072;Comedy;Romance;;;;;;;38000000;2002;6.1;2.35;0
1341;174;Color;96;88915214;Comedy;Romance;;;;;;;38000000;2009;6.5;2.35;9000
1342;23;Color;93;30400000;Comedy;;;;;;;;39000000;1996;5.7;2.35;478
1343;103;Color;100;85570368;Action;Adventure;Comedy;Family;Sci-Fi;;;;38000000;2002;5.1;1.85;478
1344;98;Color;118;75668868;Action;Adventure;Mystery;Sci-Fi;Thriller;;;;35000000;1994;6.6;2.35;0
1345;273;Color;122;6594136;Action;Biography;Drama;;;;;;38600000;2013;6.5;2.35;13000
1346;279;Color;120;58700247;Drama;Romance;;;;;;;38000000;2011;6.9;2.35;33000
1347;22;Color;60;;Comedy;Family;Sci-Fi;;;;;;;;7.8;1.33;0
1348;4;Color;88;;Adventure;Animation;Family;Fantasy;;;;;40000000;2014;6.4;;0
1349;65; Black and White;146;50668906;Biography;Drama;Sport;;;;;;38000000;1999;7.6;1.85;0
1350;98;Color;115;39177215;Crime;Drama;Thriller;;;;;;38000000;2002;5.6;2.35;0
1351;116;Color;123;40334024;Comedy;Crime;Romance;;;;;;35000000;2001;6.2;2.35;989
1352;76;Color;94;71038190;Action;Comedy;Crime;;;;;;30000000;2015;4.4;1.85;8000
1353;106;Color;102;24044532;Drama;Romance;;;;;;;38000000;2001;5.6;1.85;689
1354;55;Color;98;22770864;Comedy;Drama;;;;;;;38000000;2001;5.5;1.85;168
1355;172;Color;133;18653746;Mystery;Thriller;;;;;;;38000000;1999;6.7;2.35;0
1356;47;Color;118;17305211;Crime;Drama;Mystery;Thriller;;;;;38000000;1996;6.1;2.35;352
1357;107;Color;105;16991902;Drama;Music;;;;;;;57000000;2001;6.2;2.35;0
1358;323;Color;109;47536959;Drama;;;;;;;;10000000;2009;7.3;1.85;12000
1359;37;Color;129;10300000;Adventure;Drama;;;;;;;38000000;1996;6.6;2.35;911
1360;297;Color;109;13782838;Horror;Mystery;Sci-Fi;;;;;;15000000;1982;8.2;2.35;23000
1361;302;Color;127;41997790;Action;Sci-Fi;Thriller;;;;;;38000000;2013;6.4;2.35;39000
1362;38;Color;118;6482195;Crime;Mystery;Thriller;;;;;;37000000;1997;6.4;2.35;389
1363;31;Color;110;623374;Action;Adventure;Drama;Thriller;Western;;;;38000000;2001;5.2;2.35;474
1364;118;Color;90;7871693;Adventure;Family;Fantasy;Sci-Fi;;;;;55000000;2008;6.5;2.35;0
1365;546;Color;144;16377274;Drama;;;;;;;;32000000;2012;7.1;1.85;27000
1366;21;Color;97;;Adventure;Comedy;History;Romance;;;;;38000000;2007;4.8;1.85;366
1367;86; Black and White;130;9589875;Biography;Drama;Sport;;;;;;40000000;2008;7.3;2.35;0
1368;194;Color;112;34912982;Action;Adventure;Sci-Fi;Thriller;;;;;38000000;2016;5.2;2.35;14000
1369;437;Color;133;109712885;Drama;Sport;;;;;;;35000000;2015;7.7;2.35;70000
1370;378;Color;150;92173235;Crime;Drama;Thriller;;;;;;37000000;2010;7.6;2.35;29000
1371;170;Color;110;41102171;Comedy;Drama;Romance;;;;;;40000000;2012;5.7;2.35;14000
1372;341;Color;96;60338891;Comedy;Drama;;;;;;;37000000;2008;7.0;1.85;0
1373;139;Color;96;48006503;Adventure;Comedy;Family;Fantasy;;;;;37000000;2008;6.0;2.35;0
1374;393;Color;123;26903709;Action;Biography;Drama;Sport;;;;;38000000;2013;8.1;2.35;83000
1375;224;Color;188;22450975;Drama;;;;;;;;37000000;1999;8.0;2.35;13000
1376;203;Color;107;44867349;Action;Comedy;Crime;;;;;;37000000;2010;5.6;2.35;0
1377;148;Color;110;46813366;Comedy;Romance;;;;;;;38000000;2016;6.1;2.35;15000
1378;131;Color;113;72279690;Drama;Family;;;;;;;37000000;2011;6.9;1.85;0
1379;350;Color;122;191449475;Drama;Fantasy;Romance;;;;;;37000000;2008;5.2;2.35;19000
1380;129;Color;116;71026631;Crime;Drama;Thriller;;;;;;36000000;2002;7.0;1.85;0
1381;40;Color;93;68208190;Action;Comedy;Crime;Thriller;;;;;65000000;1999;6.3;1.85;0
1382;289;Color;118;150368971;Comedy;Crime;;;;;;;37000000;2013;7.0;2.35;35000
1383;14;Color;115;;Action;Adventure;Sci-Fi;;;;;;29500000;2009;5.3;;240
1384;72;Color;93;50129186;Action;Crime;Drama;Mystery;Thriller;;;;36000000;1997;6.9;2.35;0
1385;89;Color;121;55500000;Action;Adventure;Thriller;;;;;;36000000;1983;6.2;2.35;0
1386;265;Color;101;50213619;Comedy;Sci-Fi;;;;;;;36000000;2010;6.4;1.85;12000
1387;54;Color;107;42019483;Drama;Family;;;;;;;36000000;2014;6.4;1.85;0
1388;126;Color;124;23360779;Action;Adventure;Crime;Drama;Family;Fantasy;Romance;Thriller;34000000;2000;5.7;2.35;852
1389;110;Color;109;26183197;Action;Crime;Drama;Thriller;;;;;36000000;2003;6.1;2.35;0
1390;138;Color;105;20991497;Comedy;Drama;Romance;;;;;;37000000;2015;5.4;1.85;11000
1391;31;Color;130;13052741;Drama;History;;;;;;;36000000;1996;6.7;1.85;591
1392;95;Color;127;14378353;Drama;Mystery;Romance;Thriller;;;;;36000000;1999;6.8;2.35;846
1393;267;Color;114;33037754;Drama;Horror;Mystery;Thriller;;;;;37000000;2011;6.0;2.35;23000
1394;175;Color;106;12339633;Drama;Sci-Fi;Thriller;;;;;;36000000;1997;7.8;2.35;17000
1395;63;Color;95;2954405;Biography;Comedy;Romance;;;;;;36000000;2000;5.3;1.85;133
1396;85;Color;81;30105968;Adventure;Animation;Comedy;Family;Sci-Fi;;;;37000000;2008;4.5;2.35;279
1397;44;Color;95;37788228;Comedy;;;;;;;;35200000;2003;5.4;1.85;638
1398;334;Color;108;277313371;Comedy;;;;;;;;35000000;2009;7.8;2.35;24000
1399;78;Color;105;2126511;Action;Biography;Drama;History;;;;;36000000;2015;7.2;2.35;12000
1400;199;Color;95;205399422;Action;Adventure;Comedy;Crime;;;;;33000000;1999;6.6;2.35;0
1401;186;Color;126;251188924;Action;Adventure;;;;;;;35000000;1989;7.6;1.85;12000
1402;77;Color;102;1068392;Biography;Drama;War;;;;;;36000000;2011;5.9;2.35;2000
1403;68;Color;121;144731527;Action;Crime;Thriller;;;;;;35000000;1992;6.7;2.35;0
1404;261;Color;129;255950375;Biography;Drama;Sport;;;;;;29000000;2009;7.7;1.85;38000
1405;5;Color;43;;Action;Comedy;Crime;;;;;;;;5.8;16.0;0
1406;122;Color;88;112692062;Action;Adventure;Comedy;Family;Sci-Fi;;;;35000000;2001;5.4;1.85;0
1407;340;Color;106;117528646;Comedy;Crime;;;;;;;35000000;2011;6.9;2.35;31000
1408;493;Color;110;171031347;Adventure;Drama;Western;;;;;;38000000;2010;7.7;2.35;36000
1409;208;Color;109;124732962;Comedy;Drama;Romance;;;;;;35000000;2006;6.8;2.35;0
1410;134;Color;143;82300000;Adventure;Mystery;Sci-Fi;;;;;;35000000;1979;6.4;2.35;0
1411;275;Color;120;134455175;Comedy;Crime;;;;;;;35000000;2013;5.7;2.35;17000
1412;120;Color;128;79100000;Crime;Thriller;;;;;;;35000000;1991;7.3;2.35;0
1413;144;Color;123;81159365;Crime;Drama;Thriller;;;;;;35000000;2008;6.8;2.35;0
1414;332;Color;129;110008260;Comedy;Romance;;;;;;;35000000;2015;6.3;2.35;25000
1415;104;Color;105;67962333;Comedy;Romance;;;;;;;35000000;2005;5.9;1.85;919
1416;116;Color;162;78651430;Drama;Romance;War;;;;;;27000000;1996;7.4;1.85;0
1417;177;Color;138;64604977;Crime;Drama;Mystery;Thriller;;;;;35000000;1997;8.3;2.35;11000
1418;127;Color;100;63939454;Adventure;Comedy;Family;Sci-Fi;;;;;35000000;2005;6.2;2.35;0
1419;83;Color;90;63826569;Comedy;;;;;;;;35000000;1997;6.3;1.85;0
